"state","communityname","PolicReqPerOffic","PolicPerPop","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","NumKindsDrugsSeiz","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","PolicOperBudg","LemasPctPolicOnPatr","LemasGangUnitDeploy","LemasPctOfficDrugUn","PolicBudgPerPop","ViolentCrimesPerPop"
41,"GrantsPasscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.23,0,NA,NA,NA,NA,0,NA,0.09
6,"RedondoBeachcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.8,0.08,NA,NA,NA,NA,0,NA,0.25
1,"Hueytowncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.15,0,NA,NA,NA,NA,0,NA,0.22
13,"Atlantacity",0.74,0.02,0,0.7,0.45,0.03,0,0.33,0.04,0.43,0,0.38,0.25,1,0.17,0.03,0.89,1,0.6,0.02,1
6,"Bellcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,1,0.55,NA,NA,NA,NA,0,NA,0.36
25,"Bostoncity",0.15,0.37,0.76,0.59,0.52,0.13,0.11,0.46,0.26,0.57,0.84,0.14,0.99,1,0.82,0.41,0.85,0.5,0.36,0.31,0.81
6,"YubaCitycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.33,0.01,NA,NA,NA,NA,0,NA,0.27
34,"Mantuatownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.05,0.11,NA,NA,NA,NA,0,NA,0.07
49,"WestJordancity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.13,0.12,NA,NA,NA,NA,0,NA,0.04
44,"CentralFallscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.13,NA,NA,NA,NA,0,NA,0.61
51,"Roanokecity",0.24,0.24,0.53,0.79,0.08,0.03,0,0.07,0.05,0.93,0.22,0.12,0.19,0.17,0.08,0.02,0.82,0,0.6,0.12,0.24
39,"Youngstowncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.24,0.14,NA,NA,NA,NA,0,NA,0.95
47,"Chattanoogacity",0.26,0.23,0.62,0.72,0.42,0.01,0.05,0.31,0.1,0.5,0.16,0.34,0.11,0.17,0.51,0.07,0.7,0,0.72,0.2,0.81
27,"Hopkinscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.34,0.19,NA,NA,NA,NA,0,NA,0.12
12,"Daniacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.21,0.13,NA,NA,NA,NA,0,NA,1
55,"NewBerlincity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.08,0.04,NA,NA,NA,NA,0,NA,0.05
39,"WarrensvilleHeightscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.33,0.56,NA,NA,NA,NA,0,NA,0.38
6,"ElCajoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.51,0.12,NA,NA,NA,NA,0,NA,0.37
42,"Philadelphiacity",0.58,0.43,0.56,0.58,0.59,0.07,0,0.46,1,0.93,0.1,0.39,0.98,1,0.92,1,1,0,0.43,0.27,0.53
12,"Rockledgecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.14,0.03,NA,NA,NA,NA,0,NA,0.23
53,"Bremertoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.16,0.44,NA,NA,NA,NA,0,NA,0.26
34,"Freeholdtownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.05,0.5,NA,NA,NA,NA,0,NA,0.04
4,"Prescottcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.07,0,NA,NA,NA,NA,0,NA,0.18
6,"HuntingtonParkcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,1,0.8,NA,NA,NA,NA,0,NA,0.62
53,"Yakimacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.31,0.08,NA,NA,NA,NA,0,NA,0.5
6,"Cupertinocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.33,0.09,NA,NA,NA,NA,0,NA,0.14
39,"Masoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.08,0.01,NA,NA,NA,NA,0,NA,0.06
51,"Portsmouthcity",0.49,0.18,0.28,0.75,0.36,0.01,0.18,0.27,0.05,0.29,0.26,0.09,0.26,0.19,0.18,0.03,0.55,0,0.69,0.13,0.54
6,"NationalCitycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.6,0.34,NA,NA,NA,NA,0,NA,0.61
13,"Augustacity",0.09,0.68,0.12,0.74,0.41,0,0,0.28,0.1,0.57,0.12,0.06,0.19,0.22,0.14,0.02,0,0,0.98,0.27,0.35
47,"Gallatincity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.07,0.03,NA,NA,NA,NA,0,NA,0.38
48,"Dallascity",0.39,0.24,0.5,0.64,0.39,0.16,0,0.29,0.33,0.57,0.26,1,0.25,0.37,1,0.52,0.51,0.5,0.35,0.2,0.72
34,"Bridgewatertownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.08,0.12,NA,NA,NA,NA,0,NA,0.04
39,"Marioncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.36,0.06,NA,NA,NA,NA,0,NA,0.09
48,"Pasadenacity",0.18,0.13,0.76,0.92,0.03,0.11,0,0.09,0.05,0.64,0.06,0.13,0.23,0.02,0.15,0.02,0.79,1,0.73,0.07,0.51
6,"BellGardenscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.37,NA,NA,NA,NA,0,NA,0.54
6,"Coltoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.24,0.03,NA,NA,NA,NA,0,NA,0.45
41,"Albanycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.21,0.02,NA,NA,NA,NA,0,NA,0.1
41,"Hermistoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.15,0,NA,NA,NA,NA,0,NA,0.07
23,"Gorhamtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.02,0.05,NA,NA,NA,NA,0,NA,0.01
6,"NewportBeachcity",0.29,0.2,0.76,0.77,0.02,0.08,0,0.06,0.02,0.5,0.74,0.04,0.4,0.05,0.03,0.03,0.77,1,0.35,0.19,0.16
51,"Charlottesvilledistrict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.09,0.12,NA,NA,NA,NA,0,NA,0.29
39,"Alliancecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.24,0.01,NA,NA,NA,NA,0,NA,0.42
40,"McAlestercity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.11,0.02,NA,NA,NA,NA,0,NA,0.18
12,"WinterParkcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.27,0.09,NA,NA,NA,NA,0,NA,0.36
42,"Lansdowneborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.83,0.89,NA,NA,NA,NA,0,NA,0.1
21,"FortThomascity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.24,0.28,NA,NA,NA,NA,0,NA,0.03
39,"Springfieldcity",0.75,0.12,0.7,0.91,0.1,0.05,0,0.1,0.02,0.57,0.14,0.05,0.3,0.06,0.03,0.01,0.84,0,0.61,0.1,0.62
27,"CottageGrovecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.06,0.1,NA,NA,NA,NA,0,NA,0.08
48,"Georgetowncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.09,0.01,NA,NA,NA,NA,0,NA,0.12
21,"Somersetcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.09,0.06,NA,NA,NA,NA,0,NA,0.23
9,"Bloomfieldtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.06,0.31,NA,NA,NA,NA,0,NA,0.18
6,"Covinacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.52,0.16,NA,NA,NA,NA,0,NA,0.28
29,"BlueSpringscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.21,0.03,NA,NA,NA,NA,0,NA,0.09
48,"Pampacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.19,0,NA,NA,NA,NA,0,NA,0.2
34,"Oceantownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.19,0.2,NA,NA,NA,NA,0,NA,0.09
33,"Portsmouthcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.14,0.06,NA,NA,NA,NA,0,NA,0.16
41,"LakeOswegocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.27,0.17,NA,NA,NA,NA,0,NA,0.06
6,"PacificGrovecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.48,0.1,NA,NA,NA,NA,0,NA,0.23
6,"Lawndalecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.21,NA,NA,NA,NA,0,NA,0.82
42,"Carlisleborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.28,0.03,NA,NA,NA,NA,0,NA,0.15
42,"Radnortownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.17,0.74,NA,NA,NA,NA,0,NA,0.02
6,"Comptoncity",1,0.11,0.57,0,1,0.33,0.59,1,0.04,0.5,0.25,0.03,0.74,0.36,0.05,0.05,0.61,0.5,0.98,0.22,0.9
13,"Maconcity",0.25,0.22,0.51,0.5,0.75,0.04,0,0.55,0.07,0.5,0.11,0.14,0.19,0.15,0.24,0.03,0.71,1,0.71,0.12,0.34
39,"Norwalkcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.15,0.01,NA,NA,NA,NA,0,NA,0.01
6,"Downeycity",0.18,0.08,0.69,0.76,0,0.33,0.18,0.23,0.02,0.5,0.92,0.03,0.61,0.1,0.03,0.03,0.76,0.5,0.59,0.15,0.21
48,"Grovescity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.26,0,NA,NA,NA,NA,0,NA,0.06
12,"MiamiShoresvillage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.34,0.16,NA,NA,NA,NA,0,NA,0.59
22,"Gretnacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.41,0.21,NA,NA,NA,NA,0,NA,0.66
39,"Norwoodcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.64,0.24,NA,NA,NA,NA,0,NA,0.2
12,"RoyalPalmBeachvillage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.14,0.01,NA,NA,NA,NA,0,NA,0.1
37,"Lumbertoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.13,0,NA,NA,NA,NA,0,NA,0.4
42,"Swissvaleborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.74,0.94,NA,NA,NA,NA,0,NA,0.17
33,"Durhamtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.04,0.14,NA,NA,NA,NA,0,NA,0.04
23,"Portlandcity",0.38,0.22,0.94,0.99,0.02,0,0,0.01,0.03,0.71,0.09,0.06,0.24,0.21,0.02,0.01,0.35,1,0.5,0.11,0.28
48,"Planocity",0.22,0.08,0.85,0.92,0.06,0.06,0,0.08,0.01,0.64,0.07,0.19,0.16,0.07,0.06,0.03,0.99,0,0.24,0.08,0.13
51,"Alexandriacity",0.19,0.21,0.65,0.75,0.31,0.04,0.22,0.26,0.1,0.57,0.57,0.04,0.61,1,0.13,0.07,0.71,0,1,0.27,0.27
25,"Amesburytown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.1,0.05,NA,NA,NA,NA,0,NA,0.23
37,"Shelbycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.14,0,NA,NA,NA,NA,0,NA,0.59
28,"Tupelocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.05,0.01,NA,NA,NA,NA,0,NA,0.12
6,"Danvillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.15,0.23,NA,NA,NA,NA,0,NA,0.01
24,"Greenbeltcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.3,0.53,NA,NA,NA,NA,0,NA,0.23
38,"Dickinsoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.13,0.01,NA,NA,NA,NA,0,NA,0.02
44,"Warwickcity",0.33,0.18,0.97,0.99,0.02,0,0,0.01,0.02,0.79,0.15,0.1,0.2,0.1,0.05,0.03,0.97,0,0.37,0.18,0.17
39,"Nortoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.05,0.02,NA,NA,NA,NA,0,NA,0.07
50,"SouthBurlingtoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.06,0.02,NA,NA,NA,NA,0,NA,0.05
48,"DelRiocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.17,0.03,NA,NA,NA,NA,0,NA,0.12
6,"Dublincity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.23,0.12,NA,NA,NA,NA,0,NA,0.1
21,"Owensborocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.3,0.01,NA,NA,NA,NA,0,NA,0.11
55,"StevensPointcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.14,0.03,NA,NA,NA,NA,0,NA,0.1
25,"Maynardtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.16,0.08,NA,NA,NA,NA,0,NA,0.11
53,"Kennewickcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.17,0.18,NA,NA,NA,NA,0,NA,0.16
39,"Wickliffecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.26,0.06,NA,NA,NA,NA,0,NA,0.05
37,"Carrborotown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.27,0.54,NA,NA,NA,NA,0,NA,0.24
6,"Duartecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.24,0.18,NA,NA,NA,NA,0,NA,0.33
19,"Bettendorfcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.11,0.03,NA,NA,NA,NA,0,NA,0.19
48,"SanMarcoscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.14,0.13,NA,NA,NA,NA,0,NA,0.19
41,"Bendcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.13,0.02,NA,NA,NA,NA,0,NA,0.21
34,"Delrantownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.17,0.18,NA,NA,NA,NA,0,NA,0.16
6,"GroverCitycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.42,0.04,NA,NA,NA,NA,0,NA,0.19
9,"Plainvilletown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.15,0.01,NA,NA,NA,NA,0,NA,0.04
34,"Waterfordtownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.02,0.29,NA,NA,NA,NA,0,NA,0.05
48,"Bryancity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.14,0.05,NA,NA,NA,NA,0,NA,0.34
12,"NewSmyrnaBeachcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.09,0,NA,NA,NA,NA,0,NA,0.23
47,"Cookevillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.09,0.01,NA,NA,NA,NA,0,NA,0.1
6,"Portervillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.22,0.02,NA,NA,NA,NA,0,NA,0.24
1,"Dothancity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.06,0.01,NA,NA,NA,NA,0,NA,0.52
34,"Branchburgtownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.04,0.11,NA,NA,NA,NA,0,NA,0.03
21,"Hopkinsvillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.12,0,NA,NA,NA,NA,0,NA,0.36
36,"Oswegocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.21,0.13,NA,NA,NA,NA,0,NA,0
29,"Sedaliacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.15,0.02,NA,NA,NA,NA,0,NA,0.24
47,"RedBankcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.16,0.03,NA,NA,NA,NA,0,NA,0.3
34,"EastOrangecity",0.51,0.33,0.22,0.1,1,0.05,0,1,0.07,0.57,0.28,0.01,1,1,0.05,0.03,0.61,0.5,0.8,0.23,1
36,"Schenectadycity",1,0.21,0.78,0.97,0.03,0,0,0.02,0.03,0.57,0.5,0.03,0.51,0.28,0.02,0.02,0.86,0,0.49,0.19,0.43
49,"Murraycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.27,0.15,NA,NA,NA,NA,0,NA,0.11
47,"McMinnvillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.11,0.01,NA,NA,NA,NA,0,NA,0.41
6,"Alhambracity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.9,0.33,NA,NA,NA,NA,0,NA,0.22
47,"Jacksoncity",0.15,0.24,0.53,0.7,0.49,0,0,0.34,0,0.36,0.19,0.12,0.1,0.09,0.07,0.02,0.78,1,0,0.17,0.7
34,"Phillipsburgtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.41,0.07,NA,NA,NA,NA,0,NA,0.1
5,"PineBluffcity",0.23,0.17,0.22,0.71,0.46,0,0,0.32,0.04,0.43,0.19,0.12,0.11,0.05,0.03,0,0.54,1,1,0.08,0.61
34,"Parsippany-TroyHillstownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.17,0.17,NA,NA,NA,NA,0,NA,0.06
37,"Garnertown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.11,0.02,NA,NA,NA,NA,0,NA,0.12
25,"Cambridgecity",0.24,0.28,0.77,0.72,0.43,0.02,0,0.31,0.04,0.57,0.35,0.02,1,1,0.03,0.06,0.65,0.5,0.42,0.28,0.41
44,"Johnstontown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.09,0.09,NA,NA,NA,NA,0,NA,0.04
1,"VestaviaHillscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.19,0,NA,NA,NA,NA,0,NA,0.01
34,"Clarktownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.28,0.23,NA,NA,NA,NA,0,NA,0.04
34,"Hackensackcity",0.21,0.28,0.45,0.87,0.14,0.07,0,0.15,0.05,0.64,0.06,0.01,0.75,0.8,0.02,0.01,0.96,0.5,1,0.19,0.18
13,"LaGrangecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.08,0.01,NA,NA,NA,NA,0,NA,0.47
55,"Greendalevillage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.23,0.17,NA,NA,NA,NA,0,NA,0.03
12,"Plantationcity",0.23,0.16,0.88,0.84,0.05,0.04,0.13,0.08,0.04,0.57,0.12,0.06,0.26,0.05,0.09,0.02,0.88,0.5,0.86,0.16,0.21
41,"Roseburgcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.19,0.04,NA,NA,NA,NA,0,NA,0.13
12,"PalmBaycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.08,0.01,NA,NA,NA,NA,0,NA,0.25
55,"Onalaskacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.15,0.01,NA,NA,NA,NA,0,NA,0.02
41,"CoosBaycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.12,0,NA,NA,NA,NA,0,NA,0.08
42,"Hazletoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.35,0.08,NA,NA,NA,NA,0,NA,0.05
2,"Juneaucity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.28,NA,NA,NA,NA,0,NA,0.05
42,"Warringtontownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.07,0.12,NA,NA,NA,NA,0,NA,0.02
34,"Neptunetownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.29,0.14,NA,NA,NA,NA,0,NA,0.27
34,"WestDeptfordtownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.1,0.15,NA,NA,NA,NA,0,NA,0.06
22,"Jenningscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.09,0.02,NA,NA,NA,NA,0,NA,0.5
48,"Corsicanacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.09,0.01,NA,NA,NA,NA,0,NA,0.28
53,"Laceycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.16,0.13,NA,NA,NA,NA,0,NA,0.12
41,"Milwaukiecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.33,0.21,NA,NA,NA,NA,0,NA,0.1
29,"JeffersonCitycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.11,0.07,NA,NA,NA,NA,0,NA,0.09
8,"ColoradoSpringsdivision",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.18,0.07,NA,NA,NA,NA,0,NA,0.21
16,"Rexburgcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.28,0.03,NA,NA,NA,NA,0,NA,0.02
12,"Palatkacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.13,0.14,NA,NA,NA,NA,0,NA,1
6,"BuenaParkcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.54,0.09,NA,NA,NA,NA,0,NA,0.24
53,"Olympiacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.17,0.18,NA,NA,NA,NA,0,NA,0.13
54,"Weirtoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.1,0.05,NA,NA,NA,NA,0,NA,0.1
40,"Tahlequahcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.15,0,NA,NA,NA,NA,0,NA,0.12
34,"Edisontownship",0.2,0.18,0.57,0.99,0.01,0,0,0.01,0.03,0.14,0.11,0.09,0.25,0.56,0.01,0.03,0,0,0.41,0.14,0.06
34,"MapleShadetownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.42,0.23,NA,NA,NA,NA,0,NA,0.12
25,"Ipswichtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.03,0.25,NA,NA,NA,NA,0,NA,0.06
44,"NorthSmithfieldtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.04,0.06,NA,NA,NA,NA,0,NA,0.22
13,"Statesborocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.17,0.01,NA,NA,NA,NA,0,NA,0.15
42,"Moontownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.07,0.16,NA,NA,NA,NA,0,NA,0.03
28,"Hattiesburgcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.14,0.03,NA,NA,NA,NA,0,NA,0.3
29,"Marshallcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.11,0.01,NA,NA,NA,NA,0,NA,0.02
48,"LeagueCitycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.05,0.07,NA,NA,NA,NA,0,NA,0.05
25,"Scituatetown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.08,0.3,NA,NA,NA,NA,0,NA,0.02
25,"Concordtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.06,0.33,NA,NA,NA,NA,0,NA,0.02
6,"Rocklincity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.13,0.07,NA,NA,NA,NA,0,NA,0.07
12,"CocoaBeachcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.21,0.01,NA,NA,NA,NA,0,NA,0.26
42,"Wilkinsburgborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.77,1,NA,NA,NA,NA,0,NA,1
6,"Turlockcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.37,0.03,NA,NA,NA,NA,0,NA,0.35
12,"PortOrangecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.15,0.03,NA,NA,NA,NA,0,NA,0.08
9,"Newingtontown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.18,0.08,NA,NA,NA,NA,0,NA,0.03
44,"Tivertontown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.04,0.02,NA,NA,NA,NA,0,NA,0.02
42,"Shalertownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.23,0.34,NA,NA,NA,NA,0,NA,0.03
12,"NorthPalmBeachvillage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.29,0,NA,NA,NA,NA,0,NA,0.11
6,"Atwatercity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.36,0.02,NA,NA,NA,NA,0,NA,0.29
39,"Steubenvillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.23,0.06,NA,NA,NA,NA,0,NA,0.79
6,"SanClementecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.2,0.06,NA,NA,NA,NA,0,NA,0.13
9,"Greenwichtown",0.15,0.26,0.74,0.76,0.1,0.02,0,0.08,0.01,0.21,0.24,0.14,0.1,0.88,0.02,0.03,0.73,0,0.13,0.23,0.02
